product_no,review_text,segment,registered_at,source
5005943,과일먹을때 사과가 조금 아쉬워요~~,과일,,
5005943,아삭하고 맛있어요 품절이자주돼서 불편하네요,과일,,
5005943,햇사과 나올때까지 맛있는 사과 찾는 험한 길..비싼데 맛도 없거나 상해서 속상,과일,,
5005943,제사용으로 샀는데 크기가 너무 작아 아쉬웠지만 단단하고 맛은 괜찮았어요,과일,,
5005943,"크기는 작지만 맛은 굿
상태도 굿굿",과일,,
5005943,여름사과는 포기해야하나봐요,과일,,
5005943,아삭하고 맛있습니다.,과일,,
1000908371,"고랭지 사과는 더 아삭하고 달콤해요🍎❤️
매일 아침 사과를 먹어서 항상 쟁여두는데 이왕 먹는 사과 맛있는 걸루 먹어보자 하고 고랭지 햇사과로 주문했슴다! 
일단 포장부터 엄청 꼼꼼하게 잘되어있어요!! 절대 사과가 망가질 수가 없게 꼼꼼하게 잘 되어있어서 상자 열자마자 너무 기대되더라고요🥹
그리고 사과가 너무 예뻐요....❤️ 다른데서 산 사과들보다 훨씬 색깔도 곱고 향도 좋아요! 딱봐도 맛있어보이게 예쁜 사과입니다ㅋㅋㅋ
보기 좋은 떡이 먹기도 좋다고 하나 씻어서 껍질째 그냥 먹어봤는데 엄청 단단해요! 햇사과라 진짜 아삭하고 씹을때마다 과즙이 팡팡 터지는 느낌이에요~~!~!! 근래에 먹은 사과 중에 제일 맛있습니다!🍎",과일,,
1000908371,"컬리에서 오랜만에 사과 주문해봤는데 너무 괜찮게 와서 리뷰 남겨요! 사실 과일은 온라인으로 시켜면 복불복이라 보통 집근처 마트에서 자주 구매하는데, 컬리 과일은 가격이 조금 있어도 상태가 너무 좋아서 가끔 사먹고있어요!! 어제 밤에 받자마자 박스 열어봤는데 저번에 시켰던 사과보다 상태가 훨씬 좋았어요 사과가 하나씩 칸에 맞게 담겨 있어서 배송 중에 굴러다니거나 눌린 느낌도 없었고, 겉에 멍들거나 큰 흠집 있는 애들도 안 보였어요! 육안으로 보기에도 너무 이쁘고 상태 좋은 사과였는데, 아침에 하나 깎아서 먹어보니까 맛도 역시 좋았어요👍

역시 컬리 과일은 믿고 먹습니다💜",과일,,
1000908371,박스안에 스티로폼이랑 망으로 꼼꼼히 쌓여있어 안심이 됐어요 뚜껑 열어보니 알이 정말 실해서 너무 만족스러웠어요 눈으로 먼저 맛본 느낌이었어요 사이즈도 한 손에 겨우 잡히는 정도이고 이 정도면 선물용으로도 괜찮을 것 같네요 한알 까먹어봤는데 퍽퍽함 전혀 없고 과즙도 업청 많아요 사과가 비싼데 비싸도 맛있는거 먹고 싶어서 컬리로 손이 자꾸 가게 되는 것 같아요 재구매 의사 완전 있습니다 행사 많이많이 걸어주세요~~~,과일,,
1000908371,"언니한테 선물로 보냈는데
알 단단하고 상태 괜찮다고 하네요.
맛도 괜찮다고 하는데 받은 분의 진심이길 바랍니다^^",과일,,
1000908371,사과가 고르고 괜찮은데. 맛이조금 들쑥날쑥하긴 한데 가격대비 나쁜건 아니라 재구매하려구요~~~,과일,,
1000908371,많이달지는 않아도 맛있어요,과일,,
1000908371,적당한 크기로 맛있어 보입니다 신선합니다,과일,,
1000908371,가격은 잤지만 나름 괜찬,과일,,
1000908371,후기보고 가격이 비싸도 구매했는데 아삭하고 맛 밸런스도 좋아요~,과일,,
1000908371,사과 먹는거같아요. 맛있고 수분많아서 시원해요^^,과일,,
1000908371,상처난 곳 없이 포장 잘 돼서 왔네요,과일,,
1000908371,별로입니다. 안 살래요.,과일,,
1000908371,약간 부석한거 같아요...아삭하진 않아요.,과일,,
1000908371,"생각도다 별로, 컬리과일은 역시
맛없어요",과일,,
1000908371,같은 사과를 시켰는데..  어쩜 이렇게 품질이 다를까여?? 상담원 말이 농장이 넓어 따는 곳이 다를 수 있어서 그런다는데.. 같은 품종이 그럴 수 있는건지.. 에휴~ 사과 밭 안가본 사람은 다 속을듯요 ㅋㅋ 😂,과일,,
1000908371,"사과가 맛없으면 먹기가 힘든데
이 사과는 사과향이 가득~ 달고 아삭해요!

비싸도 계속 주문하는 고당도 사과에요 ^^ 
아침식단은 컬리사과, 고구마, 두유 ❤️",과일,,
1000908371,사과 비싸도 이제 요것만 사요 ㅎㅎ 한달에 한번사요 ~~,과일,,
1000908371,처음구매시는 맛있었는데 이번거는 별로에요.사과시즌이 아니라서 그런듯하네요,과일,,
1000908371,중간 사이즈 사과 단단해요,과일,,
1000908371,비싸긴 한데 맛있어요,과일,,
1000908371,맛은 좋은데 신선함이 아쉬움,과일,,
1000908371,사과 맛있어요. 잘 먹었습니다.,과일,,
1000908371,사과 엄청 달고 너~~무 맛있어요!!!!!!,과일,,
1000908371,사과가 비싼편인데 달콤합니다,과일,,
1000908371,사과 아삭아삭 맛있어요 이번엔 실패아니예요,과일,,
1000908371,몇 번째 재구매하는지 모르겠는데 어머니가 정말 잘 드십니다. 당도가 좋아서 이제 더 싼건 못 드시겠다고 하네요 ㅎㅎ,과일,,
1000908371,"요즘 사과 잘 못 선택하면 아침이 화나는데
당도좋고 아삭하고 하루가 기분 좋아지는 
사과입니다",과일,,
1000908371,몇 번째 구매인지 몰라요. 싱싱하고 달고 맛있어요. ￼,과일,,
1000908371,"갑자기 내일 아침은 사과 🍎를 먹고싶다는 일념으로  고르고 고른 사과!
포슬한 식감이 아닌 아삭한 식감 후기를 찾아 구매하게 되었는데 수확일이 작년(2025년)인데도 한알 한알 잘 보관해서인지 아삭했어요~
잘 세척해서 껍질째 먹으니 오늘 하루가 왜인지 건강할 것 같은 느낌이 들었어요!
매일 1사과 도전해봅니다~",과일,,
1000908371,의성사과 신선해요 그리고 달아요,과일,,
1000908371,달고 맛있어요 ㅎㅎ 굿,과일,,
1000908371,아침 저녁으로 남편이 꼭 챙겨먹는 사과라 냉장고에 떨어지면 안 돼서 자주 주문하는데 당도는 적당하네요,과일,,
1000908371,사과고르는건 까다로운 편이라 걱정하며 주문했는데 맛이 괜찮네요^^,과일,,
1000908371,굿굿 맛있어요 재구매,과일,,
1000908371,"사과 아침마다 먹는데 너무 너무 맛있어요! 
근데 요즘 마트는 가격 많이 내렸던데 ㅠ",과일,,
1000908371,벌써 몇 번째 재구매인지 ~항상 믿고 사는 컬리 이번에도 대만족입니다.ㅎ,과일,,
1000908371,상태는 별루인데 맛은 그나마 달아서 다시 구입했어요.,과일,,
1000908371,단단하고 아삭아삭 합니다,과일,,
1000908371,맛있게 잘 먹고 있어요,과일,,
1000908371,오랜만에 시켰는데 역시나 아삭하고 맛있네요,과일,,
1000908371,"사과가 수분도 있고, 달콤하고 신선해서 좋았어요.
새콤함은 없는거 같아요.
만족합니다.",과일,,
1000908371,이번건 푸석푸석 하네요 ㅜㅜ,과일,,
1000908371,사과 신선하고 당도 굿,과일,,
1000908371,크기도 적당하고 맛이나 향이 좋아요.,과일,,
1000908371,크기는 아주 작은데 상태는 좋아요.,과일,,
1000908371,맛있어요 이거 자주 주문합니다,과일,,
1000908371,유명산지에 고당도까지 얼마나 맛있으려나 하고 시켜봤는데 정말 맛있어요. 아삭하고 새콤달콤한 맛이 아주 잘 농사지은 과일을 먹는 느낌이에요. 이 사과 알게된 이후로는 집에 사과 떨어지면 바로 주문해서 먹습니다. 땅콩버터랑 같이 먹으면 너무 맛있어요.,과일,,
1000908371,사과는 제가 꼭 쟁여놓고 먹는 과일중에 하나입니다. ㅇ일상적으로 밥 먹듯이 사과를 먹는데 사각거리는 적절한 단 맛의 사과예요,과일,,
1000908371,크기 균일하고 상태도 나쁘지 않아요. 맛도 괜찮구요.,과일,,
1000908371,상큼한 사과를 원했지만 그런 점은 없고 그냥 그냥 그냥 보통의 맛 조금 맛이 없는 사과라 아직도 남아 있네요,과일,,
1000908371,요즘 사과치고 너무 맛났어요. 저희는 맛난 사과가 배달되었네요,과일,,
1000908371,의성 사과 맛있어요,과일,,
1000908371,와 이거 맛있어요. 조금 비싼데 사과에 물이 많고 맛있어서 시부모님께도 보내드렸습니다!,과일,,
1001882653,안 못생기고 예쁜 사과로 왔어요,과일,,
1001882653,사과 달고 아삭 맛있어요 재구매,과일,,
1001882653,자주 구매하는데 좋아요!! 생긴거보다 맛이 중요하고 생각보다 못 생기지도 않았어요.,과일,,
1001882653,사과가 적당히 퍼석하고 아삭해서 좋아용,과일,,
1001882653,이름대로 못생겨도 달고 맛잇어요,과일,,
1001882653,"떨어지면 계속 채워넣는중이에요 ㅎㅎ
사과가 너무 달아요",과일,,
1001882653,신선한것 같지는 않지만 맛있어요,과일,,
1001882653,달고 맛있었습니다 좋아요,과일,,
1001882653,세일해서 저렴한 가격으로 좋은 구매 합니다,과일,,
1001882653,달고 마싯엇어요 굿,과일,,
1001882653,아주아주 맛있어요,과일,,
1001882653,가성비는 좋지 않은 것 같습니다.,과일,,
1001882653,만족스러운 제품입니다,과일,,
1001882653,맛있어요 재구매해요,과일,,
1001882653,푸석한것도 섞여 있어요,과일,,
1001882653,계속 이 사과를 구매하게 되네요,과일,,
1001882653,멍이랑 흠집은 좀 아쉽기만 했는데 속에도 하나도안익고 떫거나 맛이없어요 ㅠㅠ,과일,,
1001882653,사과가 단단하고 달콤해서 맛있어요,과일,,
1001882653,사과가 달고 맛있어요~~^^,과일,,
1001882653,검은점 있는 사과들 왔는데 맛은 달고 좋아요,과일,,
1001882653,저장이 잘안되서그런지 쭈굴쭈굴 싱싱하지도 않고 상품에 비해 가격도 비싼편이라 실망입니다.,과일,,
1001882653,사이즈가 생각보다 작아요,과일,,
1001882653,사과가 너무 맛있어서 재구매했어요.,과일,,
1001882653,저장이 잘된 사과 같아요. 요즘 이렇게 아삭하고 즙이 많은 사과를 먹기 어려운데 정말 맛있어요.,과일,,
1001882653,요즘 사과 비싸죠~~,과일,,
1001882653,"맛은 그런대로 괜찮은데
그렇게 신선하지는 않아요",과일,,
1001882653,생각보다 모양도 예쁘고 달고 맛있어요!,과일,,
1001882653,"사과는 작은데 맛은 있어요
적당히 아삭하고 신맛,단맛이
너무 좋아요. 금액대가 있어서
아침 대용으로 요거트와 함께
먹습니다~",과일,,
1001882653,"못생겨도 맛있음
크기가 느~므 작아서 ㅜㅜ",과일,,
1001882653,품질 좋은 제품을 새벽에 받을 수 있어서 너무 좋아요,과일,,
1001882653,맛있어요 맛잇어요 잘먹겠습니다,과일,,
1001882653,사과 크기도 좋고 맛도 좋습니다.,과일,,
1001882653,"마켓컬리 사과는 믿고 사는 과일 중에 한가지입니다. 당도가 측정되어서 맛이 없을 수가 없기 때문입니다. 사과를 잘못 구매하면 상처가 나 있고, 퍽퍽하고 쓴 맛도 나는 경우도 종종 있습니다. 하지만, 마켓컬리의 13브릭스이상 못생겨도 맛있는 사과는 제목 그대로 똑같습니다. 13브릭스이상이여서 못생겨도 믿고 먹는 맛있는 사과입니다. 하나 하나 개별포장에 새벽배송으로 와서 흠집없이 도착해서 아침부터 상쾌하게 사과로 시작할 수 있습니다. 농부님의 정성으로 키우신 사과를 꼼꼼한 포장으로 안전하게 배송되어 기분이 너무 좋습니다. 정말 최고의 사과입니다!!!",과일,,
1001882653,잘 먹고 있어요 나쁘지 않아요!,과일,,
1001882653,"모양이 삐뚤빼뚤 못생긴 사과지만
맛은 좋아요^^",과일,,
1001882653,"요전번 사과는
푸르댕댕하니
정말 맛없었는데
이번엔 맛나길요",과일,,
1001882653,재재재구매예요 맛있네요,과일,,
1001882653,달진않아도 먹을만해요,과일,,
1001882653,사과가 막 달지는 않지만 먹을만 해요,과일,,
1001882653,사과 식감도 좋고 엄청 다네요 멍 든것도 있지만 만족해요,과일,,
1001882653,사과가 당도가 높지는 않지만 새콤하고 먹을 만 합니다. 적당한 가격에 잘 구매했네요.,과일,,
1001882653,"딱 5개 들어있어요
일반 마트보다 비싸요",과일,,
1001882653,"못생기고  맛도 없어요
13브릭?
글쎄요...",과일,,
1001882653,생각보다 좀 덜 달았어요~,과일,,
1001882653,"단단하고 크기도 크고
아주 달콤새콤 맛있어요",과일,,
1001882653,사과  아삭하니 달고 맛있어요 굿,과일,,
1001882653,사과 단단하고 맛있어요,과일,,
1001882653,"믿고 구매 했는데
정말 맛없어요",과일,,
1001882653,좋은가격에 잘 샀어요,과일,,
1001882653,"사과 너무 달아요! 
요즘 아침마다 땅콩버터랑 같이 먹고 있습니다ㅎㅎ 
건강해지는 거 같은 느낌",과일,,
5049096,"사과가 넘 귀엽고 예뻐요.
게다가 맛도 아삭아삭 달달 상큼한 맛이라 좋구요.
사과 많이 못먹어서 보통 소과도 반잘라 먹다 남기고 버리게 되고 그래서 사과를 먹고 싶어도 살 수 없었어요.
우연히 컬리 보다가 발견했는데 주먹 반만한 작은 크기라 전 정말 마음에 쏙 들어요.
제 기준 양도 적지가 않아요.
약간 아쉽다 할 정도로 딱 먹을 수 있어요.
씻어 넣어두고 아침에 껍질채로 베어 먹는데 껍질도 얇아서 안질겨요.
사과를 통째로 베어 먹는거 오랜만이라 재밌기도 해서 먹을때마다 기분도 좋아져요.
대부분 사과 그대로 먹지만 마요에 버무린 사과도 좋아해서 다른 과일 있을땐 과일사라다도 만들어 먹는데 꼭 사과와 귤이 필수라 자주 못먹어요 ..
요번엔 낙지볶음에 양배추 넣고 남은 양배추 채썰고 사과도 하나 채썰어 홀스래디쉬 소스에 버무렸어요.
돈까스 먹을 때 몇조각 놔뒀다가 간단하게 같이 김밥 말아먹으니 상큼하고 별미였어요.",과일,,
5049096,"브리치즈 샌드위치 만들어 먹었어요.
준비물 : 천홍 미니사과, 브리치즈, 마요네즈, 블루베리잼, 바게트
1. 사과와 브리치즈를 슬라이스 해주세요.
(ㄷ천홍 미니사과 1개로 샌드위치 1개 양이 충분히 나와서 좋았어요.)
2. 마요네즈와 블루베리 잼을 발라주세요.
3. 브리치즈와 사과를 올려주면 끝이에요.
정말 간단한데 브리치즈와 사과와 바게트의 풍미가 아주 좋습니다. 브리치즈의 쫀득 부드러운 식감과 사과의 아삭한 식감과 바게트의 바삭함이 조화롭습니다.
*저는 정미경 셰프님의 레시피를 참고하여 만들었습니다. 컬리에서 모든 재료를 구할 수 있어 더없이 좋네요^^",과일,,
